,year,price,mileage,engine_size,Automatic,Manual,Other_Transmission,Semi-Auto,Diesel,Hybrid,Other_Fuel,Petrol
2079,2019,25900,9625.0,1.5,0,0,0,1,0,0,0,1
2080,2016,20890,25726.0,2.1,0,0,0,1,1,0,0,0
2081,2018,26000,19800.0,2.0,0,0,0,1,0,0,0,1
2082,2017,25490,9714.0,2.1,0,0,0,1,1,0,0,0
2083,2019,23000,14627.0,1.5,0,0,0,1,0,0,0,1
2084,2019,26299,9163.0,1.5,0,0,0,1,0,0,0,1
2085,2019,19999,13591.0,1.5,0,0,0,1,0,0,0,1
2086,2019,29399,4208.0,2.0,0,0,0,1,1,0,0,0
2087,2014,14999,39501.0,2.1,0,0,0,1,1,0,0,0
2088,2014,11999,28000.0,1.6,0,0,0,1,0,0,0,1
2089,2019,25399,3585.0,1.5,0,0,0,1,0,0,0,1
2090,2019,20799,13356.0,2.0,0,0,0,1,1,0,0,0
2091,2019,20299,14375.0,2.0,0,0,0,1,1,0,0,0
2092,2019,19849,14085.0,1.5,0,0,0,1,0,0,0,1
2093,2019,26899,2000.0,1.5,0,0,0,1,0,0,0,1
2094,2019,30399,7163.0,2.0,0,0,0,1,1,0,0,0
2095,2019,26399,3553.0,2.0,0,0,0,1,0,0,0,1
2096,2019,24699,4040.0,1.5,0,0,0,1,0,0,0,1
2097,2019,32069,1000.0,2.0,0,0,0,1,1,0,0,0
2098,2019,30599,4504.0,2.0,0,0,0,1,0,0,0,1
2099,2019,28799,5136.0,1.6,0,0,0,1,1,0,0,0
2100,2019,30099,4701.0,1.6,0,0,0,1,1,0,0,0
2101,2019,32429,1000.0,2.0,0,0,0,1,1,0,0,0
2102,2019,33599,2679.0,2.0,0,0,0,1,1,0,0,0
2103,2018,25949,11961.0,2.1,0,0,0,1,1,0,0,0
2104,2019,29399,7224.0,2.0,0,0,0,1,1,0,0,0
2105,2019,32049,2365.0,2.0,0,0,0,1,1,0,0,0
2106,2018,23149,17000.0,2.1,0,0,0,1,1,0,0,0
2107,2019,28999,4938.0,2.0,0,0,0,1,1,0,0,0
2108,2014,14299,47399.0,2.1,0,0,0,1,1,0,0,0
2109,2019,25389,2000.0,1.5,0,0,0,1,0,0,0,1
2110,2019,25389,2000.0,1.5,0,0,0,1,0,0,0,1
2111,2019,24389,2000.0,1.5,0,0,0,1,0,0,0,1
2112,2019,26899,2000.0,1.5,0,0,0,1,0,0,0,1
2113,2019,30749,2000.0,2.0,0,0,0,1,0,0,0,1
2114,2019,20999,9883.0,2.0,0,0,0,1,1,0,0,0
2115,2018,18899,13924.0,1.5,0,0,0,1,0,0,0,1
2116,2019,34579,1000.0,1.5,0,0,0,1,0,0,0,1
2117,2015,17399,21019.0,2.1,0,0,0,1,1,0,0,0
2118,2017,24999,21210.0,2.1,0,0,0,1,1,0,0,0
2119,2019,26099,5433.0,1.5,0,0,0,1,0,0,0,1
2120,2017,15999,34301.0,2.1,0,0,0,1,1,0,0,0
2121,2019,30099,2924.0,2.0,0,0,0,1,1,0,0,0
2122,2019,30299,4284.0,2.0,0,0,0,1,1,0,0,0
2123,2019,25399,10260.0,1.5,0,0,0,1,0,0,0,1
2124,2019,26599,8912.0,2.0,0,0,0,1,1,0,0,0
2125,2019,25449,13280.0,1.5,0,0,0,1,0,0,0,1
2126,2019,25699,11793.0,1.5,0,0,0,1,0,0,0,1
2127,2019,20299,14271.0,1.5,0,0,0,1,0,0,0,1
2128,2019,29949,8208.0,2.0,0,0,0,1,1,0,0,0
2129,2019,20449,13181.0,1.5,0,0,0,1,0,0,0,1
2130,2019,25549,14995.0,2.0,0,0,0,1,1,0,0,0
2131,2019,25349,9687.0,1.5,0,0,0,1,0,0,0,1
2132,2019,28300,6519.0,2.0,0,0,0,1,0,0,0,1
2133,2019,28000,11549.0,2.0,0,0,0,1,0,0,0,1
2134,2019,28800,3116.0,2.0,0,0,0,1,0,0,0,1
2135,2019,29000,4650.0,2.0,0,0,0,1,0,0,0,1
2136,2019,25000,481.0,1.5,0,0,0,1,0,0,0,1
2137,2019,29000,2198.0,1.5,0,0,0,1,0,0,0,1
2138,2019,41000,5339.0,3.0,0,0,0,1,0,0,0,1
2139,2019,31450,5104.0,2.0,0,0,0,1,1,0,0,0
2140,2019,31500,7000.0,2.0,0,0,0,1,1,0,0,0
2141,2016,13000,53065.0,2.1,1,0,0,0,1,0,0,0
2142,2019,25299,4004.0,1.5,0,0,0,1,0,0,0,1
2143,2019,25599,2648.0,1.5,0,0,0,1,0,0,0,1
2144,2019,26599,12961.0,1.5,0,0,0,1,0,0,0,1
2145,2019,28099,20001.0,2.0,0,0,0,1,1,0,0,0
2146,2019,24599,9905.0,2.0,0,0,0,1,1,0,0,0
2147,2019,27349,5917.0,2.0,0,0,0,1,1,0,0,0
2148,2019,29549,5071.0,2.0,0,0,0,1,1,0,0,0
2149,2019,29999,7193.0,2.0,0,0,0,1,0,0,0,1
2150,2019,29399,8123.0,2.0,0,0,0,1,1,0,0,0
2151,2018,25999,7317.0,1.5,1,0,0,0,0,0,0,1
2152,2019,41099,8370.0,3.0,0,0,0,1,0,0,0,1
2153,2017,24000,17030.0,2.1,1,0,0,0,1,0,0,0
2154,2014,16450,27032.0,2.1,0,0,0,1,1,0,0,0
2155,2017,19750,27959.0,2.0,0,0,0,1,0,0,0,1
2156,2019,52000,5072.0,4.0,1,0,0,0,0,0,0,1
2157,2016,20299,6605.0,2.0,0,0,0,1,0,0,0,1
2158,2016,21600,33028.0,2.1,0,0,0,1,1,0,0,0
2159,2019,27750,2192.0,1.5,0,0,0,1,0,0,0,1
2160,2019,24600,9174.0,1.5,0,0,0,1,0,0,0,1
2161,2019,24700,12944.0,2.0,0,0,0,1,1,0,0,0
2162,2018,22000,11439.0,1.5,0,0,0,1,0,0,0,1
2163,2019,24500,2827.0,1.5,0,0,0,1,0,0,0,1
2164,2019,30300,4000.0,1.6,0,0,0,1,1,0,0,0
2165,2019,25799,10996.0,1.5,0,0,0,1,0,0,0,1
2166,2019,28499,15096.0,2.0,0,0,0,1,1,0,0,0
2167,2019,29899,8601.0,2.0,0,0,0,1,1,0,0,0
2168,2017,20749,19119.0,2.0,0,0,0,1,0,1,0,0
2169,2016,29189,20000.0,3.0,0,0,0,1,0,0,0,1
2170,2016,18449,23077.0,2.1,0,0,0,1,1,0,0,0
2171,2017,20700,18346.0,2.1,0,0,0,1,1,0,0,0
2172,2017,19350,35707.0,2.1,0,0,0,1,1,0,0,0
2173,2019,28000,15026.0,2.0,0,0,0,1,1,0,0,0
2174,2019,62199,95.0,4.0,0,0,0,1,0,0,0,1
2175,2019,33699,1604.0,2.0,0,0,0,1,0,0,0,1
2176,2019,24699,6783.0,1.5,0,0,0,1,0,0,0,1
2177,2018,22549,19656.0,2.0,0,0,0,1,1,0,0,0
2178,2019,24299,12321.0,2.0,0,0,0,1,1,0,0,0
2179,2019,29699,5230.0,2.0,0,0,0,1,1,0,0,0
2180,2019,29899,8447.0,2.0,0,0,0,1,1,0,0,0
2181,2019,25699,13044.0,2.0,0,0,0,1,1,0,0,0
2182,2019,69399,1615.0,4.0,0,0,0,1,0,0,0,1
2183,2019,29199,4456.0,1.5,0,0,0,1,0,0,0,1
2184,2019,31899,4300.0,1.5,0,0,0,1,0,0,0,1
2185,2019,45199,7635.0,3.0,0,0,0,1,0,0,0,1
2186,2019,33599,1000.0,2.0,0,0,0,1,0,0,0,1
2187,2019,23879,1000.0,1.6,0,1,0,0,0,0,0,1
2188,2019,23879,1000.0,1.6,0,1,0,0,0,0,0,1
2189,2019,23499,712.0,1.6,0,1,0,0,0,0,0,1
2190,2019,22899,4387.0,1.6,0,1,0,0,0,0,0,1
2191,2019,23299,1617.0,1.6,0,1,0,0,0,0,0,1
2192,2019,29199,1357.0,1.5,0,0,0,1,0,0,0,1
2193,2019,34299,3938.0,2.0,0,0,0,1,1,0,0,0
2194,2016,20449,11017.0,2.1,0,0,0,1,1,0,0,0
2195,2017,23899,20604.0,2.1,0,0,0,1,1,0,0,0
2196,2019,32099,724.0,2.0,0,0,0,1,1,0,0,0
2197,2019,34449,4070.0,2.0,0,0,0,1,1,0,0,0
2198,2019,20449,13755.0,2.0,0,0,0,1,1,0,0,0
2199,2019,20349,13910.0,1.5,0,0,0,1,0,0,0,1
2200,2018,28499,7661.0,2.0,0,0,0,1,1,0,0,0
2201,2019,22899,14959.0,2.0,0,0,0,1,1,0,0,0
2202,2019,29299,5979.0,2.0,0,0,0,1,0,0,0,1
2203,2019,30899,7942.0,2.0,0,0,0,1,1,0,0,0
2204,2019,25799,1000.0,1.5,0,0,0,1,0,0,0,1
2205,2019,23399,3342.0,1.5,0,0,0,1,0,0,0,1
2206,2019,32199,2985.0,1.5,0,0,0,1,0,0,0,1
2207,2019,30599,4272.0,2.0,0,0,0,1,0,0,0,1
2208,2019,25899,6765.0,1.5,0,0,0,1,0,0,0,1
2209,2019,28500,5107.0,1.5,0,0,0,1,0,0,0,1
2210,2019,25949,12722.0,2.0,0,0,0,1,1,0,0,0
2211,2019,25499,15414.0,2.0,0,0,0,1,1,0,0,0
2212,2019,33299,2000.0,2.0,0,0,0,1,1,0,0,0
2213,2018,27299,3150.0,2.0,0,0,0,1,1,0,0,0
2214,2019,31609,1000.0,2.0,0,0,0,1,1,0,0,0
2215,2019,28000,9231.0,2.0,0,0,0,1,1,0,0,0
2216,2019,24450,15004.0,2.0,0,0,0,1,1,0,0,0
2217,2018,25000,11150.0,2.1,0,0,0,1,1,0,0,0
2218,2018,25000,11048.0,2.1,1,0,0,0,1,0,0,0
2219,2019,44000,8023.0,3.0,0,0,0,1,0,0,0,1
2220,2019,25000,10000.0,1.6,0,0,0,1,1,0,0,0
2221,2019,24500,9200.0,1.5,0,0,0,1,0,0,0,1
2222,2019,26500,3000.0,1.6,0,0,0,1,1,0,0,0
2223,2019,31400,100.0,2.0,0,0,0,1,1,0,0,0
2224,2017,18510,27573.0,2.1,0,0,0,1,1,0,0,0
2225,2015,17999,15566.0,2.0,0,0,0,1,0,0,0,1
2226,2019,35499,2616.0,3.0,0,0,0,1,0,0,0,1
2227,2019,30199,2456.0,2.0,0,0,0,1,1,0,0,0
2228,2019,31609,1000.0,2.0,0,0,0,1,1,0,0,0
2229,2019,27499,3325.0,1.6,0,0,0,1,1,0,0,0
2230,2019,34579,1000.0,1.5,0,0,0,1,0,0,0,1
2231,2019,35539,1000.0,2.0,0,0,0,1,1,0,0,0
2232,2019,60859,1000.0,4.0,0,0,0,1,0,0,0,1
2233,2016,18624,21603.0,2.0,0,0,0,1,0,0,0,1
2234,2017,28624,41045.0,3.0,0,0,0,1,0,0,0,1
2235,2019,41949,11470.0,3.0,0,0,0,1,0,0,0,1
2236,2019,25449,13193.0,1.5,0,0,0,1,0,0,0,1
2237,2019,23949,14658.0,1.5,0,0,0,1,0,0,0,1
2238,2019,22699,23185.0,1.5,0,0,0,1,0,0,0,1
2239,2019,19849,13977.0,1.5,0,0,0,1,0,0,0,1
2240,2019,20149,11784.0,1.5,0,0,0,1,0,0,0,1
2241,2019,19899,13347.0,1.5,0,0,0,1,0,0,0,1
2242,2019,25949,10201.0,1.5,0,0,0,1,0,0,0,1
2243,2019,19899,13359.0,1.5,0,0,0,1,0,0,0,1
2244,2019,20149,11761.0,1.5,0,0,0,1,0,0,0,1
2245,2019,25799,11056.0,1.5,0,0,0,1,0,0,0,1
2246,2019,20449,13865.0,2.0,0,0,0,1,1,0,0,0
2247,2018,22549,5437.0,1.5,0,0,0,1,0,0,0,1
2248,2018,18799,14731.0,1.5,0,0,0,1,0,0,0,1
2249,2016,18449,23077.0,2.1,0,0,0,1,1,0,0,0
2250,2019,24999,6330.0,1.5,0,0,0,1,0,0,0,1
2251,2019,31199,4979.0,2.0,0,0,0,1,0,0,0,1
2252,2016,17999,28984.0,2.1,0,0,0,1,1,0,0,0
2253,2019,24549,14642.0,1.5,0,0,0,1,0,0,0,1
2254,2019,24399,13469.0,2.0,0,0,0,1,1,0,0,0
2255,2016,17491,18500.0,2.1,1,0,0,0,1,0,0,0
2256,2019,28995,3000.0,1.5,1,0,0,0,0,0,0,1
2257,2019,19749,14730.0,1.5,0,0,0,1,0,0,0,1
2258,2019,28400,16884.0,2.0,0,0,0,1,1,0,0,0
2259,2018,22000,10998.0,1.5,0,0,0,1,0,0,0,1
2260,2019,28359,6040.0,2.0,0,0,0,1,0,0,0,1
2261,2019,28000,1999.0,2.0,0,0,0,1,0,0,0,1
2262,2019,41400,3615.0,3.0,0,0,0,1,0,0,0,1
2263,2019,28700,4000.0,1.5,0,0,0,1,0,0,0,1
2264,2019,28000,10648.0,2.0,0,0,0,1,0,0,0,1
2265,2020,30500,100.0,2.0,0,0,0,1,1,0,0,0
2266,2019,28589,7075.0,2.0,0,0,0,1,1,0,0,0
2267,2019,26589,3762.0,1.6,0,0,0,1,1,0,0,0
2268,2019,37899,7411.0,3.0,0,0,0,1,0,0,0,1
2269,2019,28949,6565.0,2.0,0,0,0,1,1,0,0,0
2270,2018,23199,8942.0,1.5,0,0,0,1,0,0,0,1
2271,2019,30799,8947.0,2.0,0,0,0,1,1,0,0,0
2272,2019,24299,12546.0,2.0,0,0,0,1,1,0,0,0
2273,2019,30699,9914.0,2.0,0,0,0,1,1,0,0,0
2274,2018,28749,6449.0,2.0,0,0,0,1,1,0,0,0
2275,2019,30995,14.0,2.0,0,0,0,1,0,0,0,1
2276,2019,29995,21.0,2.0,0,0,0,1,1,0,0,0
2277,2019,29995,22.0,2.0,0,0,0,1,1,0,0,0
2278,2019,29995,13.0,2.0,0,0,0,1,1,0,0,0
2279,2019,29995,14.0,2.0,1,0,0,0,0,0,0,1
2280,2018,28374,8962.0,2.0,1,0,0,0,1,0,0,0
2281,2016,31995,11891.0,3.0,1,0,0,0,0,0,0,1
2282,2016,22624,10271.0,2.0,0,0,0,1,0,0,0,1
2283,2020,39995,328.0,1.5,0,0,0,1,0,0,0,1
2284,2019,30995,6959.0,2.0,1,0,0,0,1,0,0,0
2285,2020,39309,1000.0,2.0,0,0,0,1,1,0,0,0
2286,2016,36399,27416.0,4.0,0,0,0,1,0,0,0,1
2287,2019,32899,4378.0,2.0,0,0,0,1,1,0,0,0
2288,2019,33299,2838.0,2.0,0,0,0,1,0,0,0,1
2289,2019,34099,6033.0,2.0,0,0,0,1,0,0,0,1
2290,2019,30499,1126.0,2.0,0,0,0,1,1,0,0,0
2291,2019,26599,4000.0,1.5,0,0,0,1,0,0,0,1
2292,2019,28491,3000.0,1.5,1,0,0,0,0,0,0,1
2293,2014,14491,23000.0,2.0,0,1,0,0,0,0,0,1
2294,2017,42991,7100.0,4.0,1,0,0,0,0,0,0,1
2295,2016,35991,18900.0,4.0,1,0,0,0,0,0,0,1
2296,2016,16695,41000.0,2.1,0,0,0,1,1,0,0,0
2297,2015,14490,41590.0,2.0,0,0,0,1,0,0,0,1
2298,2019,24724,10545.0,1.5,0,0,0,1,0,0,0,1
2299,2019,31995,37.0,2.0,0,0,0,1,0,0,0,1
2300,2020,30500,999.0,2.0,0,0,0,1,1,0,0,0
2301,2018,39000,7011.0,3.0,0,0,0,1,0,0,0,1
2302,2016,17500,41758.0,2.0,0,0,0,1,0,1,0,0
2303,2018,15999,41650.0,2.1,0,0,0,1,1,0,0,0
2304,2019,25599,13624.0,1.5,0,0,0,1,0,0,0,1
2305,2019,29999,13109.0,2.0,0,0,0,1,1,0,0,0
2306,2019,30299,2230.0,2.0,0,0,0,1,1,0,0,0
2307,2018,25299,13440.0,2.0,0,0,0,1,1,0,0,0
2308,2019,19899,13633.0,1.5,0,0,0,1,0,0,0,1
2309,2019,19849,14017.0,1.5,0,0,0,1,0,0,0,1
2310,2019,21099,4535.0,1.5,0,0,0,1,0,0,0,1
2311,2020,30500,199.0,2.0,0,0,0,1,1,0,0,0
2312,2019,29950,6605.0,2.0,0,0,0,1,1,0,0,0
2313,2019,29500,7610.0,2.0,0,0,0,1,1,0,0,0
2314,2019,30500,7098.0,2.0,0,0,0,1,1,0,0,0
2315,2019,30500,3180.0,2.0,0,0,0,1,1,0,0,0
2316,2015,15250,43348.0,2.1,0,0,0,1,1,0,0,0
2317,2014,10995,39802.0,2.1,0,0,0,1,1,0,0,0
2318,2016,23991,27500.0,2.0,1,0,0,0,0,0,0,1
2319,2018,39991,9000.0,3.0,1,0,0,0,0,0,0,1
2320,2019,30799,7264.0,2.0,1,0,0,0,1,0,0,0
2321,2019,29699,4542.0,2.0,1,0,0,0,1,0,0,0
2322,2019,28499,1864.0,1.5,1,0,0,0,0,0,0,1
2323,2019,26299,13237.0,1.5,0,0,0,1,0,0,0,1
2324,2018,24199,6812.0,2.0,0,0,0,1,1,0,0,0
2325,2019,25449,13197.0,1.5,0,0,0,1,0,0,0,1
2326,2019,19849,14074.0,1.5,0,0,0,1,0,0,0,1
2327,2019,19799,14401.0,1.5,0,0,0,1,0,0,0,1
2328,2019,25349,10544.0,1.5,0,0,0,1,0,0,0,1
2329,2019,24849,5000.0,1.5,0,0,0,1,0,0,0,1
2330,2017,25999,6600.0,2.0,0,0,0,1,0,0,0,1
2331,2018,22991,12000.0,1.5,1,0,0,0,0,0,0,1
2332,2016,19999,24137.0,2.0,0,0,0,1,0,0,0,1
2333,2019,20299,14184.0,1.5,0,0,0,1,0,0,0,1
2334,2019,20349,14012.0,1.5,0,0,0,1,0,0,0,1
2335,2019,29349,11561.0,2.0,0,0,0,1,1,0,0,0
2336,2019,26349,10299.0,2.0,0,0,0,1,1,0,0,0
2337,2019,42099,3076.0,3.0,0,0,0,1,0,0,0,1
2338,2019,25849,10977.0,1.5,0,0,0,1,0,0,0,1
2339,2019,25349,9728.0,1.5,0,0,0,1,0,0,0,1
2340,2019,19799,14422.0,1.5,0,0,0,1,0,0,0,1
2341,2019,25499,15175.0,2.0,0,0,0,1,1,0,0,0
2342,2018,28199,9252.0,2.0,0,0,0,1,1,0,0,0
2343,2019,23879,551.0,1.6,0,1,0,0,0,0,0,1
2344,2019,29099,5088.0,1.5,0,0,0,1,0,0,0,1
2345,2019,34579,1000.0,1.5,0,0,0,1,0,0,0,1
2346,2019,36999,1000.0,2.0,0,0,0,1,1,0,0,0
2347,2019,33789,1000.0,2.0,0,0,0,1,1,0,0,0
2348,2015,17749,19039.0,2.1,0,0,0,1,1,0,0,0
2349,2017,18999,31727.0,2.1,0,0,0,1,1,0,0,0
2350,2019,25149,13157.0,1.5,0,0,0,1,0,0,0,1
2351,2019,20399,13334.0,1.5,0,0,0,1,0,0,0,1
2352,2019,30349,438.0,2.0,0,0,0,1,0,0,0,1
2353,2016,17849,45557.0,2.1,0,0,0,1,1,0,0,0
2354,2017,22449,44998.0,2.1,0,0,0,1,1,0,0,0
2355,2016,17299,66500.0,2.1,0,0,0,1,1,0,0,0
2356,2016,17999,21040.0,1.6,0,0,0,1,1,0,0,0
2357,2019,25999,15195.0,2.0,0,0,0,1,1,0,0,0
2358,2019,27799,3251.0,2.0,0,0,0,1,1,0,0,0
2359,2019,26589,3070.0,1.6,1,0,0,0,1,0,0,0
2360,2018,23199,9136.0,1.5,1,0,0,0,0,0,0,1
2361,2019,20449,14005.0,2.0,0,0,0,1,1,0,0,0
2362,2018,26199,9366.0,2.1,1,0,0,0,1,0,0,0
2363,2018,19599,13053.0,2.0,0,0,0,1,1,0,0,0
2364,2019,23289,15458.0,2.0,0,0,0,1,1,0,0,0
2365,2019,25399,6612.0,1.5,1,0,0,0,0,0,0,1
2366,2019,27299,1000.0,1.5,0,0,0,1,0,0,0,1
2367,2018,28699,5234.0,2.0,0,0,0,1,1,0,0,0
2368,2019,31609,1000.0,2.0,0,0,0,1,1,0,0,0
2369,2019,26699,5500.0,2.0,0,0,0,1,0,0,0,1
2370,2016,24799,30385.0,2.1,1,0,0,0,1,0,0,0
2371,2019,27199,3780.0,2.0,0,0,0,1,0,0,0,1
2372,2019,20699,10037.0,2.1,0,0,0,1,1,0,0,0
2373,2017,23699,7978.0,2.1,0,0,0,1,1,0,0,0
2374,2018,21449,2684.0,1.5,0,0,0,1,0,0,0,1
2375,2019,30849,8473.0,2.0,0,0,0,1,1,0,0,0
2376,2019,46999,9962.0,3.0,0,0,0,1,0,0,0,1
2377,2019,28199,10452.0,2.0,0,0,0,1,1,0,0,0
2378,2019,27499,1211.0,1.6,0,0,0,1,1,0,0,0
2379,2019,29299,2905.0,2.0,0,0,0,1,1,0,0,0
2380,2016,19799,17000.0,2.1,1,0,0,0,1,0,0,0
2381,2016,20399,15000.0,2.1,0,0,0,1,1,0,0,0
2382,2018,23799,3640.0,2.0,0,0,0,1,0,0,0,1
2383,2019,31699,3358.0,2.0,0,0,0,1,1,0,0,0
2384,2019,30799,7031.0,2.0,0,0,0,1,1,0,0,0
2385,2019,31199,4885.0,2.0,0,0,0,1,1,0,0,0
2386,2019,34799,3435.0,1.5,0,0,0,1,0,0,0,1
2387,2019,68399,1282.0,4.0,0,0,0,1,0,0,0,1
2388,2019,31529,1000.0,2.0,1,0,0,0,1,0,0,0
2389,2019,35049,1000.0,1.5,1,0,0,0,0,0,0,1
2390,2019,38289,1000.0,2.0,1,0,0,0,1,0,0,0
2391,2019,32289,1000.0,1.5,1,0,0,0,0,0,0,1
2392,2019,32069,1000.0,2.0,1,0,0,0,1,0,0,0
2393,2019,32069,1000.0,2.0,1,0,0,0,1,0,0,0
2394,2019,30299,7478.0,2.0,1,0,0,0,1,0,0,0
2395,2019,67699,544.0,4.0,1,0,0,0,0,0,0,1
2396,2019,35399,1273.0,1.5,0,0,0,1,0,0,0,1
2397,2019,24849,1446.0,1.5,1,0,0,0,0,0,0,1
2398,2019,24789,428.0,1.5,1,0,0,0,0,0,0,1
2399,2019,39299,8628.0,3.0,1,0,0,0,0,0,0,1
2400,2019,25099,3400.0,1.6,1,0,0,0,0,0,0,1
2401,2019,27199,754.0,1.5,1,0,0,0,0,0,0,1
2402,2019,23399,3816.0,1.5,1,0,0,0,0,0,0,1
2403,2019,31199,3435.0,2.0,1,0,0,0,1,0,0,0
2404,2019,32069,1000.0,2.0,0,0,0,1,1,0,0,0
2405,2019,30919,1000.0,2.0,0,0,0,1,1,0,0,0
2406,2019,25799,1000.0,1.5,0,0,0,1,0,0,0,1
2407,2016,38349,22000.0,4.0,0,0,0,1,0,0,0,1
2408,2019,49499,1000.0,3.0,0,0,0,1,0,0,0,1
2409,2019,49669,1000.0,3.0,0,0,0,1,0,0,0,1
2410,2018,18399,31122.0,2.1,0,0,0,1,1,0,0,0
2411,2019,31299,4631.0,2.0,0,0,0,1,1,0,0,0
2412,2019,33599,2983.0,2.0,0,0,0,1,1,0,0,0
2413,2017,20349,10745.0,2.1,0,0,0,1,1,0,0,0
2414,2019,34399,3353.0,2.0,0,0,0,1,1,0,0,0
2415,2019,30099,2671.0,1.6,0,0,0,1,1,0,0,0
2416,2019,31519,1000.0,1.5,0,0,0,1,0,0,0,1
2417,2016,19799,38500.0,2.0,0,0,0,1,0,0,0,1
2418,2018,29999,17788.0,3.0,0,0,0,1,0,0,0,1
2419,2018,26799,7466.0,2.0,0,0,0,1,0,0,0,1
2420,2020,36209,1000.0,2.0,0,0,0,1,0,0,0,1
2421,2017,14549,38085.0,2.1,0,0,0,1,1,0,0,0
2422,2019,25899,10662.0,1.5,0,0,0,1,0,0,0,1
2423,2020,36809,1000.0,1.5,0,0,0,1,0,0,0,1
2424,2016,25499,9458.0,2.0,0,0,0,1,0,0,0,1
2425,2017,18299,35431.0,2.1,0,0,0,1,1,0,0,0
2426,2017,25999,2883.0,2.0,0,0,0,1,0,0,0,1
2427,2016,18999,28500.0,2.1,0,0,0,1,1,0,0,0
2428,2016,19799,21086.0,2.1,0,0,0,1,1,0,0,0
2429,2019,28599,970.0,1.6,0,0,0,1,1,0,0,0
2430,2019,32599,3723.0,2.0,0,0,0,1,1,0,0,0
2431,2019,25999,13701.0,1.5,0,0,0,1,0,0,0,1
2432,2018,47099,11501.0,4.0,1,0,0,0,0,0,0,1
2433,2019,26289,650.0,1.5,1,0,0,0,0,0,0,1
2434,2017,25599,13000.0,2.0,0,0,0,1,0,0,0,1
2435,2019,31609,1825.0,2.0,0,0,0,1,1,0,0,0
2436,2016,15999,9000.0,2.1,0,0,0,1,1,0,0,0
2437,2019,34919,2292.0,1.5,0,0,0,1,0,0,0,1
2438,2019,28999,2392.0,1.5,0,0,0,1,0,0,0,1
2439,2019,33599,1734.0,2.0,1,0,0,0,1,0,0,0
2440,2019,31099,1935.0,2.0,1,0,0,0,0,0,0,1
2441,2019,20399,14111.0,2.0,0,0,0,1,1,0,0,0
2442,2019,29349,4133.0,2.0,0,0,0,1,1,0,0,0
2443,2019,20299,14144.0,1.5,0,0,0,1,0,0,0,1
2444,2019,25749,13873.0,2.0,0,0,0,1,1,0,0,0
2445,2019,25749,13789.0,2.0,0,0,0,1,1,0,0,0
2446,2016,17149,38395.0,2.1,0,0,0,1,1,0,0,0
2447,2019,42049,6071.0,3.0,0,0,0,1,0,0,0,1
2448,2019,30149,6362.0,2.0,0,0,0,1,1,0,0,0
2449,2018,29199,4699.0,2.0,0,0,0,1,1,0,0,0
2450,2019,19699,15020.0,1.5,0,0,0,1,0,0,0,1
2451,2019,32999,2373.0,2.0,0,0,0,1,1,0,0,0
2452,2019,42999,8751.0,3.0,0,0,0,1,0,0,0,1
2453,2019,41699,7400.0,3.0,0,0,0,1,0,0,0,1
2454,2018,50799,639.0,4.0,1,0,0,0,0,0,0,1
2455,2016,17949,22000.0,2.1,1,0,0,0,1,0,0,0
2456,2019,26299,5661.0,1.5,0,0,0,1,0,0,0,1
2457,2019,67199,2270.0,4.0,0,0,0,1,0,0,0,1
2458,2019,33999,1000.0,2.0,0,0,0,1,1,0,0,0
2459,2017,24289,13716.0,2.1,0,0,0,1,1,0,0,0
2460,2020,40179,1000.0,2.0,0,0,0,1,1,0,0,0
2461,2019,27299,138.0,1.5,1,0,0,0,0,0,0,1
2462,2019,26699,10597.0,1.5,0,0,0,1,0,0,0,1
2463,2019,26699,6718.0,1.5,0,0,0,1,0,0,0,1
2464,2019,20399,13793.0,2.0,0,0,0,1,1,0,0,0
2465,2019,20799,15536.0,2.0,0,0,0,1,1,0,0,0
2466,2019,24299,14333.0,2.0,0,0,0,1,1,0,0,0
2467,2019,25999,14344.0,2.0,0,0,0,1,1,0,0,0
2468,2018,26189,8069.0,2.1,0,0,0,1,1,0,0,0
2469,2019,29799,7621.0,2.0,1,0,0,0,1,0,0,0
2470,2019,29099,8205.0,2.0,0,0,0,1,1,0,0,0
2471,2017,19499,25241.0,2.1,0,0,0,1,1,0,0,0
2472,2018,24499,9304.0,1.6,0,0,0,1,1,0,0,0
2473,2019,23799,12946.0,2.0,0,0,0,1,1,0,0,0
2474,2019,43199,9551.0,3.0,0,0,0,1,0,0,0,1
2475,2019,41499,8116.0,3.0,0,0,0,1,0,0,0,1
2476,2019,29699,4279.0,2.0,0,0,0,1,1,0,0,0
2477,2019,32699,1362.0,2.0,0,0,0,1,1,0,0,0
2478,2019,32069,1000.0,2.0,0,0,0,1,1,0,0,0
2479,2019,27699,5426.0,1.5,0,0,0,1,0,0,0,1
2480,2019,32959,1000.0,2.0,0,0,0,1,1,0,0,0
2481,2019,29549,9053.0,2.0,0,0,0,1,0,0,0,1
2482,2016,21099,9272.0,2.1,0,0,0,1,1,0,0,0
2483,2017,16995,19372.0,1.6,0,0,0,1,1,0,0,0
2484,2016,13990,57138.0,2.1,0,1,0,0,1,0,0,0
2485,2018,29499,1988.0,2.0,1,0,0,0,0,0,0,1
2486,2019,40099,11267.0,3.0,0,0,0,1,0,0,0,1
2487,2019,28399,7430.0,2.0,0,0,0,1,1,0,0,0
2488,2019,19799,14251.0,1.5,0,0,0,1,0,0,0,1
